Unnamed: 0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17
10,0.9323624657458163,-0.03754470098709681,0.0026565471470581313,-0.003716880369716309,0.0122010640989045,0.017490296066287055,0.0006499603025226525,-0.004336820451507285,0.010959426568914977,-0.004976324824756053,0.004646013005222188,-0.005305996648760488,0.002561170148161797,1.641886012388856e-15,0.004610979020050405,7.090138665051238e-06,0.1120152082425548
11,3.885549561332339,-2.6741254543859836,-6.4423637215702945,-5.781473336229804,-1.0701336662184446,-2.09605668423455,0.1724886863245702,0.1303337372140312,-0.8907752734842249,0.03384705735553057,-0.32824770861448765,0.2753088822879595,-0.25269444351770093,-5.937429665184669e-13,-0.2768920265494232,-0.004774623670998057,0.7266644018684505
12,0.5992337915896051,-0.03620962148141427,-0.00038032884592924964,0.0003402329197896811,0.007128846372619722,0.012928709871641986,-0.0004663605762868289,-0.001956206796468393,0.008333655177307773,-0.0017935776985413818,0.003373657298238846,-0.003323603483993185,0.0023132242971472157,3.650695797569998e-15,0.003157719909418961,3.152552680518906e-05,0.019727089096083845
13,0.5957271739669141,-0.036195568012933416,-0.00041229596164486115,0.0003829393754686236,0.007075454607079972,0.012880693174856324,-0.00047811132237954215,-0.0019311477053627617,0.008306015478448796,-0.0017600750972128624,0.003360264080270622,-0.003302736187521986,0.002310614340820751,3.67151247928172e-15,0.0031424224450965496,3.1782741417190874e-05,0.01875563521033314
14,0.5922205563442162,-0.03618151454445254,-0.00044426307736052817,0.0004256458311476424,0.007022062841540119,0.012832676478070579,-0.0004898620684722762,-0.0019060886142570823,0.008278375779589767,-0.0017265724958842805,0.003346870862302374,-0.003281868891050745,0.002308004384494281,3.692329160993442e-15,0.0031271249807741106,3.203995602919269e-05,0.0177841813245806
15,0.5746874682307339,-0.0361112472020482,-0.0006040986559387799,0.000639178109542667,0.006755104013840962,0.012592592994141923,-0.0005486157989359258,-0.0017807931587287406,0.00814017728529467,-0.0015590594892414267,0.0032799047724611547,-0.0031775324086945867,0.002294954602861936,3.79641256955205e-15,0.0030506376591619396,3.3326029089200035e-05,0.012926911895819657
16,0.5676742329853316,-0.03608314026508644,-0.0006680328873701695,0.000724591020900788,0.006648320482761151,0.012496559600570334,-0.0005721172911214148,-0.0017306749765173331,0.008084897887576556,-0.0014920542865841935,0.003253118336524631,-0.003135797815752067,0.0022897346902089905,3.841515379927447e-15,0.0030200427305170302,3.384045831320367e-05,0.01098400412431267
17,0.5676742329853316,-0.03608314026508644,-0.0006680328873701695,0.000724591020900788,0.006648320482761151,0.012496559600570334,-0.0005721172911214148,-0.0017306749765173331,0.008084897887576556,-0.0014920542865841935,0.003253118336524631,-0.003135797815752067,0.0022897346902089905,3.841515379927447e-15,0.0030200427305170302,3.384045831320367e-05,0.01098400412431267
18,0.5711808506080316,-0.03609719373356732,-0.0006360657716544886,0.0006818845652217414,0.006701712248301039,0.012544576297356114,-0.0005603665450286737,-0.0017557340676230264,0.008112537586435606,-0.0015255568879127962,0.0032665115544928893,-0.003156665112223318,0.0022923446465354623,3.820698698215725e-15,0.0030353401948394797,3.358324370120185e-05,0.011955458010065846
19,0.5571543801172516,-0.03604097985964386,-0.0007639342345170455,0.0008527103879376848,0.006488145186141798,0.012352509510213265,-0.0006073695293995684,-0.001655497703200392,0.008001978790999573,-0.0013915464825985733,0.0032129386826199352,-0.003073195926338428,0.002281904821229591,3.903965425062612e-15,0.0029741503375497686,3.461210214920738e-05,0.00806964246705872
20,0.5466345272491604,-0.03599881945420125,-0.0008598355816640188,0.0009808297549747207,0.006327969889522272,0.01220845941985605,-0.0006426217676777637,-0.0015803204298833744,0.0079190596944225,-0.0012910386786128415,0.003172759028715198,-0.00301059403692472,0.0022740749522501824,3.966415470197777e-15,0.0029282579445824583,3.538374598521109e-05,0.005155280809801663
21,0.5255948215129781,-0.035914498643316056,-0.0010516382759579652,0.0012370684890487917,0.006007619296283227,0.011920359239141615,-0.0007131262442341544,-0.0014299658832493325,0.007753221501268356,-0.0010900230706413847,0.00309239972090572,-0.002885390258097307,0.0022584152142913674,4.094785007420061e-15,0.002836473158647838,3.6927033657220254e-05,-0.0006734425047124594
22,0.536114674381067,-0.03595665904875864,-0.000955736928811006,0.001108949122011784,0.006167794592902718,0.012064409329498801,-0.000677874005955966,-0.001505143156566336,0.007836140597845409,-0.0011905308746270888,0.0031325793748104504,-0.0029479921475110012,0.002266245083270774,4.032334962284896e-15,0.002882365551615141,3.615538982121654e-05,0.0022409191525439597
23,0.3046779112830811,-0.03502913012902134,-0.0030655665660442246,0.0039275751968263104,0.002643938067273502,0.008895307341640298,-0.001453423248076193,0.00014875685640796605,0.00601192047314998,0.0010206408130587635,0.002248626988906277,-0.0015707505804095853,0.0020939879657238102,5.427052636970249e-15,0.0018727329063344064,5.313155421331211e-05,-0.061875037307105814
24,0.297664676037681,-0.03500102319205958,-0.0031295007974756,0.004012988108184404,0.0025371545361937324,0.008799273948068738,-0.001476924740261682,0.0001988750386193527,0.005956641075431883,0.0010876460157159759,0.0022218405529697634,-0.0015290159874670796,0.0020887680530708667,5.468686000393692e-15,0.001842137977689504,5.3645983437314005e-05,-0.06381794507861217
25,0.4870220276633154,-0.0357599104900265,-0.00140327654883015,0.001706839501517853,0.005420309875345052,0.011392175574498557,-0.0008423844512541876,-0.0011543158810869627,0.0074491848138191295,-0.0007214944560270931,0.0029450743232550297,-0.002655849996913749,0.0022297056947002073,4.327237953200953e-15,0.002668201051101057,3.9756394389235025e-05,-0.011359435247986945
26,0.4694889395498288,-0.03568964314762216,-0.0015631121274084434,0.0019203717799129332,0.005153351047645826,0.011152092090569839,-0.0009011381817178511,-0.0010290204255585863,0.007310986319523998,-0.0005539814493841974,0.002878108233413793,-0.002551513514557563,0.0022166559130678606,4.4313213617595615e-15,0.0025917137294888684,4.1042467449244105e-05,-0.016216704676749107
27,0.4694889395498288,-0.03568964314762216,-0.0015631121274084434,0.0019203717799129332,0.005153351047645826,0.011152092090569839,-0.0009011381817178511,-0.0010290204255585863,0.007310986319523998,-0.0005539814493841974,0.002878108233413793,-0.002551513514557563,0.0022166559130678606,4.4313213617595615e-15,0.0025917137294888684,4.1042467449244105e-05,-0.016216704676749107
28,0.458969086681742,-0.03564748274217955,-0.0016590134745553889,0.002048491146949913,0.0049931757510263694,0.011008042000212687,-0.0009363904199960325,-0.0009538431522415965,0.0072280672229469625,-0.00045347364539850723,0.0028379285795090696,-0.0024889116251438858,0.0022088260440884556,4.49724085384668e-15,0.0025458213365215756,4.181411128524782e-05,-0.01913106633400494
29,3.035112721802315,-1.6598432599672768,-0.24647133347020725,0.3355554541011586,1.1404008620783845,3.3940427014490844,-0.44697585634724796,-0.3373502547973867,25.56944626427361,-1.3813685646139646,-12.946283607821012,5.369064375861213,-4.738107971393665,-3.2843754055914376e-12,-3.494357370038786,-0.05545416068041393,1.0553308129974923
30,0.4694889395498288,-0.03568964314762216,-0.0015631121274084434,0.0019203717799129332,0.005153351047645826,0.011152092090569839,-0.0009011381817178511,-0.0010290204255585863,0.007310986319523998,-0.0005539814493841974,0.002878108233413793,-0.002551513514557563,0.0022166559130678606,4.4313213617595615e-15,0.0025917137294888684,4.1042467449244105e-05,-0.016216704676749107
31,0.458969086681742,-0.03564748274217955,-0.0016590134745553889,0.002048491146949913,0.0049931757510263694,0.011008042000212687,-0.0009363904199960325,-0.0009538431522415965,0.0072280672229469625,-0.00045347364539850723,0.0028379285795090696,-0.0024889116251438858,0.0022088260440884556,4.49724085384668e-15,0.0025458213365215756,4.181411128524782e-05,-0.01913106633400494
32,0.4519558514363397,-0.03561937580521779,-0.0017229477059867784,0.002133904058308034,0.004886392219946558,0.010912008606641092,-0.0009598919121815214,-0.000903724970030189,0.007172787825228849,-0.00038646844274127404,0.0028111421435725458,-0.002447177032201366,0.0022036061314355104,4.5388742172701235e-15,0.002515226407876666,4.232854050925145e-05,-0.02107397410551193
33,0.4414359985682465,-0.03557721539977518,-0.0018188490531337656,0.0022620234253450974,0.004726216923327004,0.01076795851628385,-0.0009951441504597236,-0.0008285476967131577,0.007089868728651758,-0.0002859606387555283,0.0027709624896678016,-0.002384575142787644,0.0021957762624561002,4.6013242624052886e-15,0.002469334014909349,4.310018434525516e-05,-0.023988335762769573
34,0.42740952807746857,-0.03552100152585172,-0.0019467175159962949,0.00243284924806102,0.004512649861167798,0.010575891729141036,-0.0010421471348306182,-0.000728311332290537,0.0069793099332157455,-0.00015195023344131866,0.0027173896177948545,-0.0023011059569027644,0.0021853364371502305,4.688060436204129e-15,0.0024081441576196483,4.412904279326069e-05,-0.02787415130577612
35,0.1012940891666663,-0.034214028957130965,-0.004919659277552231,0.006404549626208805,-0.00045278433403706246,0.006110338928067638,-0.0021349665214545825,0.0016021841405369018,0.004408817939326704,0.002963791690116056,0.00147182034674806,-0.00036044738507802254,0.001942610498788598,6.655236857961828e-15,0.000985479975633144,6.805000170939661e-05,-0.11821936268073822
36,0.10480070678934847,-0.03422808242561179,-0.004887692161836703,0.006361843170529974,-0.00039939256849745174,0.006158355624853175,-0.002123215775361904,0.0015771250494313333,0.0044364576381856115,0.0029302890887876196,0.001485213564716249,-0.0003813146815491696,0.0019452204551150577,6.630950729298153e-15,0.0010007774399555154,6.779278709739479e-05,-0.11724790879498999
37,0.406369822341284,-0.0354366807149665,-0.0021385202102902697,0.002689087982135112,0.004192299267928715,0.010287791548426566,-0.0011126516113870158,-0.0005779567856564811,0.006813471740061581,4.9065374530158886e-05,0.0026370303099853697,-0.002175902178075341,0.0021696766991914137,4.812960526474459e-15,0.0023163593716850174,4.567233046526985e-05,-0.033702874620290875
38,0.3993565870958929,-0.03540857377800477,-0.002202454441721548,0.002774500893493101,0.004085515736849084,0.010191758154855131,-0.00113615310357247,-0.0005278386034451569,0.006758192342343558,0.000116070577187288,0.002610243874048891,-0.002134167585132887,0.002164456786538477,4.8545938898979024e-15,0.0022857644430401567,4.618675968927175e-05,-0.03564578239179476
39,0.392343351850504,-0.03538046684104307,-0.002266388673152813,0.0028599138048510625,0.003978732205769481,0.010095724761283724,-0.0011596545957579174,-0.0004777204212338465,0.0067029129446255515,0.00018307577984438936,0.0025834574381124156,-0.0020924329921904474,0.002159236873885542,4.8996967002732994e-15,0.0022551695143953046,4.670118891327538e-05,-0.037588690163297994
40,0.392343351850504,-0.03538046684104307,-0.002266388673152813,0.0028599138048510625,0.003978732205769481,0.010095724761283724,-0.0011596545957579174,-0.0004777204212338465,0.0067029129446255515,0.00018307577984438936,0.0025834574381124156,-0.0020924329921904474,0.002159236873885542,4.8996967002732994e-15,0.0022551695143953046,4.670118891327538e-05,-0.037588690163297994
41,0.3853301166051016,-0.03535235990408128,-0.0023303229045842024,0.0029453267162091834,0.00387194867468967,0.00999969136771213,-0.0011831560879434063,-0.0004276022390224391,0.006647633546907438,0.00025008098250162256,0.0025566710021758953,-0.002050698399247928,0.002154016961232597,4.941330063696743e-15,0.0022245745857503952,4.7215618137279014e-05,-0.039531597934804985
42,0.37481026373701043,-0.03531019949863867,-0.0024262242517311757,0.003073446083246219,0.0037117733780701436,0.009855641277354915,-0.0012184083262216016,-0.0003524249657054216,0.006564714450330368,0.00035058878648734746,0.0025164913482711546,-0.001988096509834223,0.0021461870922531885,5.003780108831908e-15,0.002178682192783085,4.798726197328273e-05,-0.04244595959206205
43,0.35727717562352806,-0.03523993215623436,-0.0025860598303094414,0.003286978361641244,0.0034448145503709867,0.009615557793426259,-0.0012771620566852512,-0.00022712951017707294,0.006426515956035271,0.0005181017931302015,0.002449525258429935,-0.0018837600274780608,0.0021331373106208435,5.107863517390516e-15,0.002102194871170914,4.927333503329007e-05,-0.047303229020822984
44,0.35727717562352806,-0.03523993215623436,-0.0025860598303094414,0.003286978361641244,0.0034448145503709867,0.009615557793426259,-0.0012771620566852512,-0.00022712951017707294,0.006426515956035271,0.0005181017931302015,0.002449525258429935,-0.0018837600274780608,0.0021331373106208435,5.107863517390516e-15,0.002102194871170914,4.927333503329007e-05,-0.047303229020822984
45,0.37481026373701043,-0.03531019949863867,-0.0024262242517311757,0.003073446083246219,0.0037117733780701436,0.009855641277354915,-0.0012184083262216016,-0.0003524249657054216,0.006564714450330368,0.00035058878648734746,0.0025164913482711546,-0.001988096509834223,0.0021461870922531885,5.003780108831908e-15,0.002178682192783085,4.798726197328273e-05,-0.04244595959206205
46,0.38182349898240825,-0.03533830643560043,-0.0023622900202998278,0.0029880331718881536,0.003818556909149886,0.009951674670926447,-0.0011949068340361265,-0.00040254314791679437,0.006619993848048443,0.00028358358383016283,0.002543277784207661,-0.002029831102776715,0.0021514070049061303,4.9621467454084645e-15,0.0022092771214279735,4.7472832749279095e-05,-0.0405030518205563
47,0.353770558000837,-0.03522587868775351,-0.002618026946025039,0.0033296848173201797,0.003391422784831237,0.009567541096640604,-0.0012889128027779645,-0.00020207041907144207,0.006398876257176294,0.0005516043944587209,0.0024361320404617114,-0.0018628927310068617,0.0021305273542943787,5.1321496460541916e-15,0.0020868974068485027,4.953054964529189e-05,-0.04827468290657369
48,1.7937777120917426,5.059389461944986,0.20761027288830022,-0.2603500582048558,-0.030868466900098045,-0.28084626115909045,0.07097721134222985,-0.038293850795735926,-0.17652716949168237,-0.0764652244728126,-0.06119440413457391,0.02853430989313018,-0.06836182976698342,-2.040269292994214e-13,-0.04517119477667562,-0.002098306893265771,1.6129856273689134
49,0.2801315879241987,-0.03493075584965524,-0.003289336376053852,0.004226520386579428,0.0022701957084945686,0.008559190464140082,-0.0015356784707253246,0.00032417049414768743,0.005818442581136786,0.00125515902235883,0.002154874463128544,-0.0014246795051109176,0.0020757182714385234,5.576238855904254e-15,0.0017656506560773365,5.493205649732135e-05,-0.06867521450737311
50,0.2590918821880163,-0.034846435038770024,-0.0034811390703477986,0.004482759120653493,0.0019498451152555234,0.008271090283425646,-0.0016061829472817151,0.0004745250407817294,0.005652604387982643,0.0014561746303302866,0.002074515155319066,-0.001299475726283508,0.0020600585334797066,5.701138946174584e-15,0.001673865870142716,5.647534416933051e-05,-0.07450393782188725
51,0.2731183526788075,-0.03490264891269351,-0.0033532706074851444,0.00431193329793741,0.002163412177414931,0.008463157070568647,-0.0015591799629107788,0.00037428867635901856,0.005763163183418763,0.001322164225015952,0.0021280880271920617,-0.001382944912168464,0.002070498358785587,5.6178722193276975e-15,0.0017350557274324757,5.544648572132498e-05,-0.07061812227887701
52,0.4203962928320752,-0.03549289458888999,-0.0020106517474276016,0.00251826215941903,0.004405866330088129,0.010479858335569567,-0.0010656486270160795,-0.000678193150079192,0.006924030535497701,-8.494503078417567e-05,0.0026906031818583654,-0.0022593713639603003,0.002180116524497292,4.729693799627572e-15,0.002377549228974777,4.4643472017264324e-05,-0.029817059077280612
53,3.324490741700842,-2.6718768994290447,-6.447478460084799,-5.774640303321163,-1.0786763487048188,-2.1037393557202675,0.17060856694973325,0.1343431917909387,-0.8951976253016686,0.039207473568102495,-0.3303906234894069,0.278647649723357,-0.25311203652993597,-5.903567862933602e-13,-0.27933962084101294,-0.004733469333077824,0.571231780148083
54,0.1889595297340848,-0.03456536566915269,-0.004120481384660861,0.005336888234233612,0.0008820098044588383,0.007310756347711002,-0.0018411978691363204,0.0009757068628951307,0.005099810410802241,0.0021262266569017233,0.0018066507959541814,-0.0008821297968588566,0.0020078594069503266,6.124411474312925e-15,0.001367916583694025,6.161963640935988e-05,-0.09393301553693163
55,-0.04598385098661035,-0.03362378328093446,-0.006262278137609843,0.008198220764727298,-0.002695238486710401,0.0040936376630665945,-0.0026284978573493183,0.0026546659669751814,0.003247950587247693,0.004370900945916266,0.000909305192081725,0.0005159790667138653,0.0018329923330768858,7.543415277661953e-15,0.0003429864740908024,7.885301541345727e-05,-0.15902042588233703
56,-0.29144708457538765,-0.032640040487273675,-0.008499976237705716,0.0111876726622579,-0.006432662074499027,0.0007324688880650952,-0.0034510500838404795,0.0044088023443721956,0.0013131716671161476,0.006716083038916453,-2.8220065695440283e-05,0.0019766898197002393,0.0016502953902240436,9.021399679194192e-15,-0.0007278360284796923,9.68580382535601e-05,-0.22702219788499697
57,-0.3335264960477546,-0.03247139886550324,-0.008883581626293623,0.01170015013040607,-0.00707336326097716,0.00015626852663619566,-0.0035920590369532676,0.004709511437640293,0.0009814952808078416,0.007118114254859394,-0.00018893868131440302,0.0022270973773550794,0.0016189759143064083,9.27813875363876e-15,-0.0009114056003489419,9.994461359757668e-05,-0.23867964451402582
58,-0.3545662017839258,-0.032387078054618074,-0.009075384320587472,0.011956388864480003,-0.007393713854216032,-0.00013183165407808762,-0.0036625635135096235,0.004859865984274252,0.0008156570876537847,0.007319129862830747,-0.0002692979891238358,0.002352301156182423,0.001603316176347602,9.40303884390909e-15,-0.0010031903862835138,0.00010148790126958584,-0.24450836782853685
59,-0.340539731293148,-0.03244329192854151,-0.008947515857724929,0.01178556304176408,-0.007180146792056826,6.023513306472624e-05,-0.003615560529138729,0.004759629619851631,0.0009262158830897989,0.007185119457516544,-0.00021572511725089218,0.002268831970297547,0.0016137560016534717,9.319772117062203e-15,-0.0009420005289938113,0.00010045904282158032,-0.24062255228553034
60,-0.3896323780108994,-0.032246543369809366,-0.009395055477744073,0.012383453421270157,-0.007927631509614492,-0.0006119986219355179,-0.0037800709744369504,0.005110456895331005,0.0005392600990635213,0.007654155876116538,-0.00040323016880630934,0.0025609741208947956,0.001577216613082905,9.61467510797826e-15,-0.001156165029507894,0.00010406004738960053,-0.25422290668606123
61,-0.3966456132562928,-0.03221843643284761,-0.009458989709175379,0.01246886633262817,-0.008034415040694165,-0.0007080320155069872,-0.0038035724666224116,0.00516057507754235,0.00048398070134547867,0.007721161078773688,-0.0004300166047427985,0.002602708713837263,0.0015719967004299666,9.656308471401704e-15,-0.0011867599581527634,0.00010457447661360243,-0.25616581445756575
62,-0.40015223087899504,-0.03220438296436673,-0.009490956824891088,0.012511572788307244,-0.008087806806234088,-0.0007560487122927948,-0.0038153232127151595,0.005185634168648057,0.0004563410024864131,0.0077546636801023115,-0.0004434098227110639,0.002623576010308528,0.0015693867441034948,9.677125153113425e-15,-0.0012020574224752233,0.00010483169122560425,-0.2571372683433195
63,-0.421191936615164,-0.032120062153481566,-0.00968275951918491,0.01276781152238115,-0.008408157399472925,-0.0010441488930070504,-0.0038858276892715015,0.005335988715282002,0.00029050280933237547,0.007955679288073643,-0.0005237691305204898,0.0027487797891358615,0.0015537270061446885,9.805494690335709e-15,-0.0012938422084097848,0.00010637497889761341,-0.2629659916578299
64,-0.4808044362010111,-0.03188115318930679,-0.010226200486351054,0.01349382126892431,-0.009315817413650186,-0.0018604327383645717,-0.004085590372847931,0.0057619932640784275,-0.00017937207127101192,0.00852522351065941,-0.0007514538359806616,0.003103523829146846,0.0015093577485947116,1.0166317173338885e-14,-0.0015538991018911941,0.00011074762730163734,-0.2794807077156191
65,0.9907622764941681,5.062607706227105,0.20028980338941513,-0.2505702798543627,-0.043095181208720884,-0.29184208472302386,0.06828629048699447,-0.0325553189325371,-0.18285666053039845,-0.06879312876856909,-0.06426145104930206,0.03331292078504278,-0.06895950976574486,-1.9918358135449414e-13,-0.048674314106513385,-0.0020394047471174385,1.390522687531639
66,0.08025438343048619,-0.034129708146245774,-0.00511146197184615,0.006660788360282849,-0.0007731349272760799,0.005822238747353237,-0.002205470998010968,0.0017525386871709298,0.004242979746172578,0.0031648072980874917,0.0013914610389385925,-0.00023524360625062416,0.0019269507608297848,6.780136948232158e-15,0.0008936951896985339,6.959328938140404e-05,-0.12404808599525172
67,0.1012940891666663,-0.034214028957130965,-0.004919659277552231,0.006404549626208805,-0.00045278433403706246,0.006110338928067638,-0.0021349665214545825,0.0016021841405369018,0.004408817939326704,0.002963791690116056,0.00147182034674806,-0.00036044738507802254,0.001942610498788598,6.655236857961828e-15,0.000985479975633144,6.805000170939661e-05,-0.11821936268073822
68,0.11882717728014867,-0.034284296299535305,-0.004759823698973965,0.00619101734781378,-0.00018582550633790547,0.006350422411996294,-0.00207621279099094,0.00147688868500856,0.004547016433621801,0.0027962786834732018,0.0015387864365892794,-0.00046478386743418104,0.001955660280420943,6.547684002451266e-15,0.001061967297245315,6.676392864938926e-05,-0.11336209325197727
69,0.045188207203501356,-0.03398917346143701,-0.005431133129002862,0.007087852917073133,-0.0013070525826747057,0.005342071779495647,-0.0023229784589383364,0.0020031295982277588,0.003966582757582224,0.003499833311373394,0.0012575288592560773,-2.657064153818573e-05,0.0019008511975650792,6.991773212301329e-15,0.0007407205464741052,7.216543550142046e-05,-0.13376262485277915
70,0.045188207203501356,-0.03398917346143701,-0.005431133129002862,0.007087852917073133,-0.0013070525826747057,0.005342071779495647,-0.0023229784589383364,0.0020031295982277588,0.003966582757582224,0.003499833311373394,0.0012575288592560773,-2.657064153818573e-05,0.0019008511975650792,6.991773212301329e-15,0.0007407205464741052,7.216543550142046e-05,-0.13376262485277915
71,0.21701247071566054,-0.03467779341699964,-0.0038647444589356085,0.004995236588801524,0.0013091439287775562,0.007694889921996901,-0.0017471919003944686,0.0007752341340497437,0.005320928001674425,0.0018582058462731168,0.0019137965397001484,-0.0010490681686287338,0.0020287390575620817,5.954408573667198e-15,0.0014902962982735115,5.956191951334709e-05,-0.08616138445091302
72,0.2135058530929605,-0.03466373994851876,-0.0038967115746512894,0.005037943044480578,0.0012557521632376748,0.007646873225211121,-0.0017589426464872096,0.000800293225155444,0.005293288302815379,0.0018917084476017265,0.00190040332173189,-0.0010282008721574827,0.00202612910123561,5.97522525537892e-15,0.001474998833951062,5.981913412534891e-05,-0.0871328383366662
73,-2.082241591637743,-1.4962573665803167,-1.0558916172216835,1.5054778089279675,-1.890957601872717,-0.103556773155746,-1.3694562119170002,2.350808344658746,1.2590337642682925,26.853383565967924,-5.064083237156136,-17.536321794480013,-8.506261796448904,-2.1143197465659828e-11,2.71194440578271,-0.18913536874458103,8.340634262733195
74,0.392343351850504,-0.03538046684104307,-0.002266388673152813,0.0028599138048510625,0.003978732205769481,0.010095724761283724,-0.0011596545957579174,-0.0004777204212338465,0.0067029129446255515,0.00018307577984438936,0.0025834574381124156,-0.0020924329921904474,0.002159236873885542,4.8996967002732994e-15,0.0022551695143953046,4.670118891327538e-05,-0.037588690163297994
75,0.38182349898240825,-0.03533830643560043,-0.0023622900202998278,0.0029880331718881536,0.003818556909149886,0.009951674670926447,-0.0011949068340361265,-0.00040254314791679437,0.006619993848048443,0.00028358358383016283,0.002543277784207661,-0.002029831102776715,0.0021514070049061303,4.9621467454084645e-15,0.0022092771214279735,4.7472832749279095e-05,-0.0405030518205563
76,0.395849969473195,-0.03539452030952392,-0.002234421557437215,0.00281720734917212,0.00403212397130923,0.010143741458069379,-0.0011479038496652041,-0.0005027795123394774,0.006730552643484529,0.0001495731785158699,0.0025968506560806394,-0.0021133002886616465,0.002161846830212007,4.875410571609624e-15,0.0022704669787177176,4.6443974301273566e-05,-0.03661723627754729
77,0.406369822341284,-0.0354366807149665,-0.0021385202102902697,0.002689087982135112,0.004192299267928715,0.010287791548426566,-0.0011126516113870158,-0.0005779567856564811,0.006813471740061581,4.9065374530158886e-05,0.0026370303099853697,-0.002175902178075341,0.0021696766991914137,4.812960526474459e-15,0.0023163593716850174,4.567233046526985e-05,-0.033702874620290875
78,0.3888367342278017,-0.03536641337256216,-0.0022983557888685215,0.002902620260530137,0.003925340440229558,0.01004770806449791,-0.0011714053418506653,-0.0004526613301281324,0.006675273245766488,0.0002165783811730129,0.0025700642201441502,-0.002071565695719179,0.0021566269175590687,4.920513381985021e-15,0.0022398720500728447,4.69584035252772e-05,-0.03856014404905181
79,0.4168896752093752,-0.03547884112040911,-0.0020426188631432964,0.0025609686150980765,0.004352474564548241,0.010431841638783787,-0.0010773993731088205,-0.0006531340589734986,0.006896390836638655,-5.144242945556601e-05,0.0026772099638901104,-0.0022385040674890457,0.0021775065681708203,4.750510481339294e-15,0.0023622517646523277,4.4900686629264405e-05,-0.030788512963033816
80,0.4414359985682465,-0.03557721539977518,-0.0018188490531337656,0.0022620234253450974,0.004726216923327004,0.01076795851628385,-0.0009951441504597236,-0.0008285476967131577,0.007089868728651758,-0.0002859606387555283,0.0027709624896678016,-0.002384575142787644,0.0021957762624561002,4.6013242624052886e-15,0.002469334014909349,4.310018434525516e-05,-0.023988335762769573
